home_TEAM_NAME,GAME_ID,GAME_DATE,home_MIN,home_FGM,home_FGA,home_FG_PCT,home_FG3M,home_FG3A,home_FG3_PCT,home_FTM,home_FTA,home_FT_PCT,home_OREB,home_DREB,home_REB,home_AST,home_STL,home_BLK,home_TOV,home_PF,home_PTS,home_PLUS_MINUS,away_TEAM_NAME,away_MIN,away_FGM,away_FGA,away_FG_PCT,away_FG3M,away_FG3A,away_FG3_PCT,away_FTM,away_FTA,away_FT_PCT,away_OREB,away_DREB,away_REB,away_AST,away_STL,away_BLK,away_TOV,away_PF,away_PTS,away_PLUS_MINUS,Season
Detroit Pistons,21200603,2013-01-20,240,36,78,0.462,9,19,0.474,22,31,0.71,12,38,50,24,9,7,21,23,103,15,Boston Celtics,240,33,83,0.398,4,15,0.267,18,25,0.72,11,31,42,22,13,4,18,33,88,-15,2012 - 2013
Memphis Grizzlies,21200605,2013-01-21,240,35,83,0.422,4,10,0.4,7,7,1.0,14,21,35,16,10,2,15,12,81,-1,Indiana Pacers,240,34,69,0.493,8,17,0.471,6,11,0.545,9,25,34,22,8,11,20,14,82,1,2012 - 2013
Chicago Bulls,21200612,2013-01-21,240,39,93,0.419,9,17,0.529,8,12,0.667,14,26,40,25,9,11,8,20,95,12,Los Angeles Lakers,240,32,81,0.395,3,17,0.176,16,23,0.696,15,35,50,15,5,9,16,16,83,-12,2012 - 2013
Golden State Warriors,21200610,2013-01-21,240,39,75,0.52,12,22,0.545,16,18,0.889,6,33,39,25,4,2,17,21,106,7,Los Angeles Clippers,240,38,83,0.458,11,30,0.367,12,22,0.545,10,29,39,32,10,5,14,16,99,-7,2012 - 2013
Atlanta Hawks,21200608,2013-01-21,240,41,71,0.577,10,16,0.625,12,21,0.571,7,25,32,32,11,5,22,23,104,8,Minnesota Timberwolves,240,36,74,0.486,5,14,0.357,19,26,0.731,10,20,30,24,12,6,20,21,96,-8,2012 - 2013
Portland Trail Blazers,21200613,2013-01-21,240,37,81,0.457,7,24,0.292,14,18,0.778,10,32,42,25,5,3,14,17,95,-3,Washington Wizards,240,39,84,0.464,8,19,0.421,12,17,0.706,11,33,44,23,6,1,15,18,98,3,2012 - 2013
New York Knicks,21200609,2013-01-21,240,34,84,0.405,6,21,0.286,11,17,0.647,7,30,37,14,11,2,5,20,85,-3,Brooklyn Nets,240,31,74,0.419,12,24,0.5,14,20,0.7,12,40,52,23,3,4,19,22,88,3,2012 - 2013
New Orleans Hornets,21200606,2013-01-21,240,43,89,0.483,12,25,0.48,16,21,0.762,20,29,49,25,4,4,15,27,114,9,Sacramento Kings,240,38,81,0.469,3,15,0.2,26,32,0.813,12,24,36,18,5,1,11,22,105,-9,2012 - 2013
Charlotte Bobcats,21200607,2013-01-21,240,34,81,0.42,6,15,0.4,20,24,0.833,8,32,40,17,5,10,10,27,94,-6,Houston Rockets,240,29,74,0.392,10,29,0.345,32,41,0.78,11,36,47,20,7,3,13,23,100,6,2012 - 2013
Philadelphia 76ers,21200611,2013-01-21,240,37,84,0.44,4,14,0.286,7,11,0.636,7,35,42,25,6,6,16,16,85,-5,San Antonio Spurs,240,34,81,0.42,3,18,0.167,19,26,0.731,9,38,47,22,8,3,14,12,90,5,2012 - 2013
Cleveland Cavaliers,21200614,2013-01-22,240,37,82,0.451,2,12,0.167,19,22,0.864,8,31,39,28,7,7,13,22,95,5,Boston Celtics,240,32,84,0.381,7,17,0.412,19,22,0.864,16,32,48,24,5,8,18,18,90,-5,2012 - 2013
Los Angeles Clippers,21200617,2013-01-22,240,39,84,0.464,4,16,0.25,15,21,0.714,12,23,35,15,8,7,11,17,97,-12,Oklahoma City Thunder,240,41,78,0.526,15,27,0.556,12,14,0.857,10,27,37,24,6,4,16,26,109,12,2012 - 2013
Milwaukee Bucks,21200616,2013-01-22,240,41,79,0.519,7,16,0.438,21,33,0.636,12,26,38,24,10,5,15,13,110,8,Philadelphia 76ers,240,42,95,0.442,8,16,0.5,10,13,0.769,19,27,46,29,6,3,16,22,102,-8,2012 - 2013
Detroit Pistons,21200615,2013-01-22,240,42,91,0.462,7,23,0.304,14,21,0.667,16,38,54,23,8,5,8,13,105,15,Orlando Magic,240,38,84,0.452,8,20,0.4,6,8,0.75,6,35,41,27,4,2,13,20,90,-15,2012 - 2013
Memphis Grizzlies,21200621,2013-01-23,240,47,96,0.49,4,13,0.308,8,10,0.8,16,36,52,22,7,8,12,28,106,13,Los Angeles Lakers,240,31,73,0.425,7,17,0.412,24,32,0.75,7,27,34,15,5,8,15,13,93,-13,2012 - 2013
Houston Rockets,21200622,2013-01-23,240,37,83,0.446,11,34,0.324,10,13,0.769,7,31,38,24,8,7,23,21,95,-10,Denver Nuggets,240,40,86,0.465,8,21,0.381,17,25,0.68,11,30,41,22,13,8,15,12,105,10,2012 - 2013
Portland Trail Blazers,21200627,2013-01-23,240,44,78,0.564,2,11,0.182,10,12,0.833,7,35,42,29,4,4,17,17,100,20,Indiana Pacers,240,30,80,0.375,6,23,0.261,14,17,0.824,10,24,34,16,8,2,13,20,80,-20,2012 - 2013
Minnesota Timberwolves,21200623,2013-01-23,240,38,83,0.458,3,15,0.2,4,6,0.667,6,31,37,25,7,7,13,17,83,-8,Brooklyn Nets,240,37,84,0.44,6,20,0.3,11,16,0.688,14,31,45,19,9,4,15,16,91,8,2012 - 2013
Miami Heat,21200619,2013-01-23,265,45,82,0.549,9,22,0.409,24,38,0.632,16,37,53,26,5,3,14,21,123,7,Toronto Raptors,265,44,88,0.5,14,31,0.452,14,18,0.778,7,21,28,26,8,1,9,30,116,-7,2012 - 2013
San Antonio Spurs,21200624,2013-01-23,240,43,80,0.538,8,25,0.32,12,23,0.522,6,33,39,29,9,3,9,20,106,4,New Orleans Hornets,240,38,81,0.469,10,17,0.588,16,23,0.696,10,36,46,24,6,4,13,20,102,-4,2012 - 2013
Golden State Warriors,21200628,2013-01-23,240,37,84,0.44,6,23,0.261,24,27,0.889,11,29,40,20,10,3,15,21,104,5,Oklahoma City Thunder,240,36,78,0.462,5,16,0.313,22,27,0.815,9,30,39,20,9,7,19,20,99,-5,2012 - 2013
Charlotte Bobcats,21200618,2013-01-23,240,31,76,0.408,6,15,0.4,24,29,0.828,11,30,41,18,11,8,19,15,92,-12,Atlanta Hawks,240,43,87,0.494,12,25,0.48,6,12,0.5,13,32,45,31,7,6,18,22,104,12,2012 - 2013
Utah Jazz,21200625,2013-01-23,240,38,85,0.447,3,12,0.25,13,19,0.684,9,42,51,24,8,7,14,18,92,4,Washington Wizards,240,31,86,0.36,7,18,0.389,19,26,0.731,12,39,51,20,9,7,15,19,88,-4,2012 - 2013
Sacramento Kings,21200626,2013-01-23,240,38,79,0.481,5,11,0.455,15,24,0.625,18,31,49,23,8,9,25,22,96,-10,Phoenix Suns,240,43,90,0.478,6,19,0.316,14,16,0.875,10,20,30,30,14,4,12,22,106,10,2012 - 2013
Chicago Bulls,21200620,2013-01-23,240,31,71,0.437,3,14,0.214,20,26,0.769,14,29,43,21,5,5,15,18,85,3,Detroit Pistons,240,34,82,0.415,4,13,0.308,10,14,0.714,13,24,37,20,6,4,12,22,82,-3,2012 - 2013
Orlando Magic,21200629,2013-01-24,240,35,81,0.432,8,18,0.444,17,20,0.85,10,31,41,22,6,4,14,12,95,-2,Toronto Raptors,240,39,78,0.5,4,16,0.25,15,19,0.789,7,31,38,25,3,7,10,20,97,2,2012 - 2013
Phoenix Suns,21200631,2013-01-24,240,30,71,0.423,5,16,0.313,28,37,0.757,8,35,43,18,7,4,17,23,93,5,Los Angeles Clippers,240,33,83,0.398,6,18,0.333,16,26,0.615,14,31,45,20,5,4,15,25,88,-5,2012 - 2013
Boston Celtics,21200630,2013-01-24,240,31,76,0.408,3,18,0.167,21,28,0.75,7,39,46,18,6,3,12,23,86,-3,New York Knicks,240,32,83,0.386,8,28,0.286,17,20,0.85,11,38,49,12,7,5,12,23,89,3,2012 - 2013
Memphis Grizzlies,21200637,2013-01-25,240,47,90,0.522,4,9,0.444,3,8,0.375,15,30,45,25,6,3,12,21,101,24,Brooklyn Nets,240,29,71,0.408,3,17,0.176,16,25,0.64,9,28,37,16,6,8,14,11,77,-24,2012 - 2013
Los Angeles Lakers,21200641,2013-01-25,240,43,80,0.538,9,21,0.429,7,13,0.538,12,33,45,26,7,3,18,14,102,18,Utah Jazz,240,34,81,0.42,3,14,0.214,13,16,0.813,9,21,30,16,14,4,10,14,84,-18,2012 - 2013
Chicago Bulls,21200636,2013-01-25,240,41,88,0.466,9,20,0.45,12,18,0.667,16,40,56,22,4,8,15,26,103,16,Golden State Warriors,240,27,78,0.346,4,19,0.211,29,33,0.879,10,27,37,12,6,5,11,19,87,-16,2012 - 2013
Cleveland Cavaliers,21200635,2013-01-25,240,45,86,0.523,6,15,0.4,17,22,0.773,8,36,44,27,10,5,16,17,113,5,Milwaukee Bucks,240,43,92,0.467,14,28,0.5,8,13,0.615,11,30,41,34,6,6,17,20,108,-5,2012 - 2013
New Orleans Hornets,21200638,2013-01-25,240,31,80,0.388,3,20,0.15,17,20,0.85,12,22,34,20,8,7,17,26,82,-18,Houston Rockets,240,34,71,0.479,11,21,0.524,21,26,0.808,13,31,44,23,8,7,22,24,100,18,2012 - 2013
Atlanta Hawks,21200633,2013-01-25,290,42,94,0.447,12,36,0.333,27,36,0.75,12,37,49,31,10,6,12,21,123,12,Boston Celtics,290,42,93,0.452,7,19,0.368,20,20,1.0,10,38,48,28,8,1,21,30,111,-12,2012 - 2013
Washington Wizards,21200632,2013-01-25,240,48,83,0.578,8,17,0.471,10,17,0.588,6,29,35,29,8,8,16,27,114,13,Minnesota Timberwolves,240,39,88,0.443,3,14,0.214,20,33,0.606,22,26,48,27,8,2,17,20,101,-13,2012 - 2013
Miami Heat,21200634,2013-01-25,240,43,77,0.558,5,17,0.294,19,23,0.826,9,27,36,24,12,4,12,17,110,22,Detroit Pistons,240,34,72,0.472,4,12,0.333,16,23,0.696,12,23,35,11,9,2,19,18,88,-22,2012 - 2013
Dallas Mavericks,21200639,2013-01-25,240,42,91,0.462,6,18,0.333,17,18,0.944,10,37,47,20,8,7,14,19,107,-6,San Antonio Spurs,240,43,89,0.483,9,23,0.391,18,24,0.75,8,38,46,29,11,1,15,17,113,6,2012 - 2013
Sacramento Kings,21200640,2013-01-25,240,36,86,0.419,8,15,0.533,15,21,0.714,8,31,39,15,11,3,18,27,95,-10,Oklahoma City Thunder,240,37,76,0.487,6,23,0.261,25,30,0.833,8,39,47,27,10,6,20,20,105,10,2012 - 2013
Washington Wizards,21200644,2013-01-26,240,34,79,0.43,3,10,0.3,15,19,0.789,9,33,42,20,6,2,9,14,86,13,Chicago Bulls,240,29,71,0.408,4,15,0.267,11,12,0.917,7,34,41,19,5,6,17,16,73,-13,2012 - 2013
Milwaukee Bucks,21200647,2013-01-26,240,41,101,0.406,13,30,0.433,14,20,0.7,22,36,58,24,7,7,12,15,109,7,Golden State Warriors,240,39,93,0.419,13,28,0.464,11,11,1.0,12,38,50,25,8,4,16,25,102,-7,2012 - 2013
Houston Rockets,21200646,2013-01-26,240,43,87,0.494,12,28,0.429,21,27,0.778,14,36,50,31,6,3,12,18,119,13,Brooklyn Nets,240,36,80,0.45,16,36,0.444,18,21,0.857,7,24,31,21,7,10,10,20,106,-13,2012 - 2013
Portland Trail Blazers,21200651,2013-01-26,240,35,75,0.467,11,25,0.44,20,21,0.952,9,23,32,23,10,1,15,19,101,1,Los Angeles Clippers,240,40,81,0.494,7,16,0.438,13,17,0.765,15,26,41,25,6,4,15,22,100,-1,2012 - 2013
Charlotte Bobcats,21200645,2013-01-26,240,37,73,0.507,5,11,0.455,23,26,0.885,8,30,38,21,5,10,17,22,102,1,Minnesota Timberwolves,240,37,77,0.481,10,20,0.5,17,23,0.739,7,23,30,23,8,4,17,24,101,-1,2012 - 2013
Denver Nuggets,21200649,2013-01-26,240,47,89,0.528,13,31,0.419,14,17,0.824,10,41,51,34,13,7,17,21,121,28,Sacramento Kings,240,37,88,0.42,8,22,0.364,11,22,0.5,13,27,40,20,8,5,20,16,93,-28,2012 - 2013
Philadelphia 76ers,21200643,2013-01-26,240,38,75,0.507,6,19,0.316,15,22,0.682,4,30,34,16,6,5,11,22,97,17,New York Knicks,240,28,81,0.346,4,27,0.148,20,23,0.87,15,32,47,17,6,4,18,17,80,-17,2012 - 2013
San Antonio Spurs,21200648,2013-01-26,240,41,83,0.494,7,24,0.292,19,23,0.826,7,31,38,20,7,1,9,16,108,9,Phoenix Suns,240,41,81,0.506,6,12,0.5,11,14,0.786,9,35,44,30,4,0,17,19,99,-9,2012 - 2013
Toronto Raptors,21200642,2013-01-26,240,40,82,0.488,5,17,0.294,13,18,0.722,11,28,39,22,6,4,15,23,98,-1,Cleveland Cavaliers,240,37,78,0.474,6,11,0.545,19,22,0.864,10,29,39,12,8,4,15,22,99,1,2012 - 2013
Utah Jazz,21200650,2013-01-26,265,44,83,0.53,3,10,0.3,23,26,0.885,9,19,28,28,17,6,14,18,114,4,Indiana Pacers,265,44,82,0.537,7,21,0.333,15,18,0.833,17,25,42,21,9,5,22,24,110,-4,2012 - 2013
Los Angeles Clippers,21200658,2013-01-27,240,42,82,0.512,6,17,0.353,6,9,0.667,8,29,37,33,8,2,13,23,96,13,Portland Trail Blazers,240,29,66,0.439,3,15,0.2,22,29,0.759,9,30,39,28,9,4,19,13,83,-13,2012 - 2013
Dallas Mavericks,21200657,2013-01-27,240,45,88,0.511,5,11,0.455,15,18,0.833,12,32,44,26,8,0,15,24,110,15,Phoenix Suns,240,34,77,0.442,4,17,0.235,23,28,0.821,8,30,38,22,7,6,18,15,95,-15,2012 - 2013
New York Knicks,21200656,2013-01-27,240,39,72,0.542,16,27,0.593,12,17,0.706,6,20,26,22,6,3,14,17,106,2,Atlanta Hawks,240,39,65,0.6,10,23,0.435,16,20,0.8,7,23,30,21,7,2,19,21,104,-2,2012 - 2013
Orlando Magic,21200654,2013-01-27,240,40,90,0.444,10,23,0.435,12,16,0.75,18,33,51,26,9,2,15,21,102,-2,Detroit Pistons,240,40,79,0.506,11,23,0.478,13,18,0.722,7,30,37,25,8,7,12,14,104,2,2012 - 2013
Boston Celtics,21200652,2013-01-27,290,36,88,0.409,5,20,0.25,23,27,0.852,8,38,46,24,11,8,17,20,100,2,Miami Heat,290,39,96,0.406,5,23,0.217,15,20,0.75,17,36,53,19,6,6,21,27,98,-2,2012 - 2013
Los Angeles Lakers,21200653,2013-01-27,240,41,74,0.554,7,17,0.412,16,29,0.552,6,37,43,29,6,3,14,20,105,9,Oklahoma City Thunder,240,36,81,0.444,4,16,0.25,20,26,0.769,10,29,39,24,9,6,10,26,96,-9,2012 - 2013
Memphis Grizzlies,21200655,2013-01-27,240,32,88,0.364,3,16,0.188,16,18,0.889,22,25,47,18,10,7,15,17,83,-8,New Orleans Hornets,240,33,77,0.429,9,20,0.45,16,23,0.696,14,29,43,20,6,7,16,19,91,8,2012 - 2013
Washington Wizards,21200661,2013-01-28,240,37,77,0.481,3,11,0.273,17,21,0.81,10,35,45,20,4,2,20,19,94,-2,Sacramento Kings,240,36,82,0.439,9,23,0.391,15,25,0.6,7,28,35,24,14,3,11,19,96,2,2012 - 2013
Philadelphia 76ers,21200660,2013-01-28,240,45,83,0.542,4,9,0.444,6,9,0.667,6,21,27,25,8,4,10,14,100,-3,Memphis Grizzlies,240,40,73,0.548,8,13,0.615,15,19,0.789,9,29,38,26,6,4,17,15,103,3,2012 - 2013
Brooklyn Nets,21200662,2013-01-28,240,37,74,0.5,13,29,0.448,10,12,0.833,12,33,45,23,8,3,20,13,97,20,Orlando Magic,240,32,79,0.405,6,27,0.222,7,9,0.778,11,25,36,24,9,5,15,12,77,-20,2012 - 2013
Denver Nuggets,21200664,2013-01-28,240,37,78,0.474,7,14,0.5,21,30,0.7,9,32,41,23,10,4,15,23,102,1,Indiana Pacers,240,39,85,0.459,11,23,0.478,12,17,0.706,16,27,43,23,6,5,18,27,101,-1,2012 - 2013
Chicago Bulls,21200663,2013-01-28,240,35,78,0.449,7,18,0.389,16,25,0.64,15,33,48,22,5,14,11,20,93,8,Charlotte Bobcats,240,32,81,0.395,6,12,0.5,15,21,0.714,11,30,41,12,3,5,12,20,85,-8,2012 - 2013
Toronto Raptors,21200659,2013-01-28,240,38,87,0.437,6,19,0.316,20,23,0.87,11,26,37,28,7,4,11,18,102,-12,Golden State Warriors,240,46,86,0.535,6,15,0.4,16,20,0.8,13,36,49,22,4,8,14,19,114,12,2012 - 2013
Utah Jazz,21200665,2013-01-28,240,32,81,0.395,5,18,0.278,11,19,0.579,14,25,39,19,2,9,16,19,80,-45,Houston Rockets,240,47,89,0.528,16,34,0.471,15,18,0.833,10,34,44,27,12,4,6,18,125,45,2012 - 2013
Portland Trail Blazers,21200668,2013-01-29,240,39,86,0.453,10,28,0.357,18,23,0.783,15,31,46,24,8,5,16,14,106,2,Dallas Mavericks,240,42,84,0.5,8,15,0.533,12,15,0.8,10,30,40,31,8,2,16,21,104,-2,2012 - 2013
Detroit Pistons,21200667,2013-01-29,240,34,84,0.405,2,11,0.182,20,28,0.714,21,30,51,18,7,4,21,20,90,-27,Milwaukee Bucks,240,46,98,0.469,11,23,0.478,14,22,0.636,21,27,48,28,13,8,10,21,117,27,2012 - 2013
Los Angeles Lakers,21200669,2013-01-29,240,39,79,0.494,12,33,0.364,21,33,0.636,9,41,50,34,7,4,15,17,111,5,New Orleans Hornets,240,39,92,0.424,9,19,0.474,19,21,0.905,8,29,37,21,8,0,9,25,106,-5,2012 - 2013
Cleveland Cavaliers,21200666,2013-01-29,240,36,84,0.429,4,18,0.222,19,25,0.76,12,24,36,27,8,4,12,13,95,-13,Golden State Warriors,240,45,84,0.536,11,16,0.688,7,10,0.7,7,32,39,31,8,9,14,23,108,13,2012 - 2013
Philadelphia 76ers,21200670,2013-01-30,240,40,95,0.421,6,13,0.462,6,10,0.6,11,32,43,27,9,6,11,17,92,8,Washington Wizards,240,30,75,0.4,7,22,0.318,17,21,0.81,8,38,46,22,5,6,19,15,84,-8,2012 - 2013
Indiana Pacers,21200671,2013-01-30,240,36,81,0.444,7,14,0.5,19,21,0.905,15,41,56,23,8,4,17,18,98,19,Detroit Pistons,240,32,88,0.364,3,18,0.167,12,27,0.444,16,28,44,11,8,10,14,17,79,-19,2012 - 2013
Milwaukee Bucks,21200676,2013-01-30,240,34,82,0.415,6,14,0.429,14,19,0.737,15,26,41,17,3,7,19,19,88,-16,Chicago Bulls,240,45,91,0.495,4,13,0.308,10,13,0.769,15,30,45,27,10,5,12,22,104,16,2012 - 2013
Brooklyn Nets,21200675,2013-01-30,240,31,69,0.449,5,17,0.294,18,24,0.75,10,24,34,20,7,6,19,13,85,-20,Miami Heat,240,43,83,0.518,11,19,0.579,8,14,0.571,13,25,38,21,10,3,15,20,105,20,2012 - 2013
Denver Nuggets,21200679,2013-01-30,240,42,82,0.512,8,28,0.286,26,36,0.722,9,31,40,21,9,7,20,23,118,8,Houston Rockets,240,39,81,0.481,8,27,0.296,24,35,0.686,10,32,42,22,11,6,22,29,110,-8,2012 - 2013
Minnesota Timberwolves,21200677,2013-01-30,240,33,76,0.434,5,19,0.263,19,27,0.704,8,30,38,20,9,3,13,25,90,-6,Los Angeles Clippers,240,35,76,0.461,3,9,0.333,23,36,0.639,14,31,45,16,11,4,15,18,96,6,2012 - 2013
San Antonio Spurs,21200678,2013-01-30,240,38,69,0.551,9,16,0.563,17,21,0.81,6,29,35,28,16,5,23,20,102,24,Charlotte Bobcats,240,30,73,0.411,4,19,0.211,14,17,0.824,9,23,32,13,12,2,24,16,78,-24,2012 - 2013
Phoenix Suns,21200681,2013-01-30,240,38,83,0.458,3,12,0.25,13,15,0.867,7,29,36,21,11,2,12,20,92,6,Los Angeles Lakers,240,33,78,0.423,8,27,0.296,12,19,0.632,11,35,46,19,7,4,20,16,86,-6,2012 - 2013
New York Knicks,21200673,2013-01-30,240,47,82,0.573,14,34,0.412,5,8,0.625,10,26,36,30,4,4,9,18,113,16,Orlando Magic,240,38,77,0.494,7,26,0.269,14,16,0.875,8,23,31,14,4,0,11,13,97,-16,2012 - 2013
Atlanta Hawks,21200674,2013-01-30,240,36,75,0.48,10,26,0.385,11,18,0.611,3,33,36,26,10,8,17,18,93,1,Toronto Raptors,240,33,85,0.388,9,22,0.409,17,23,0.739,15,37,52,16,6,5,17,18,92,-1,2012 - 2013
Boston Celtics,21200672,2013-01-30,240,39,73,0.534,5,16,0.313,16,20,0.8,6,32,38,22,9,4,18,22,99,18,Sacramento Kings,240,29,73,0.397,6,17,0.353,17,26,0.654,11,27,38,13,11,1,19,19,81,-18,2012 - 2013
Utah Jazz,21200680,2013-01-30,240,34,68,0.5,4,12,0.333,32,46,0.696,7,33,40,24,6,5,13,24,104,5,New Orleans Hornets,240,37,78,0.474,8,22,0.364,17,28,0.607,10,33,43,22,5,7,12,32,99,-5,2012 - 2013
Oklahoma City Thunder,21200682,2013-01-31,240,40,72,0.556,5,14,0.357,21,25,0.84,4,39,43,25,5,11,16,18,106,17,Memphis Grizzlies,240,34,98,0.347,6,25,0.24,15,19,0.789,21,27,48,19,12,2,13,23,89,-17,2012 - 2013
Golden State Warriors,21200683,2013-01-31,240,36,84,0.429,7,20,0.35,21,25,0.84,12,34,46,26,6,4,13,21,100,3,Dallas Mavericks,240,36,81,0.444,8,25,0.32,17,24,0.708,12,35,47,25,8,5,15,18,97,-3,2012 - 2013
Philadelphia 76ers,21200689,2013-02-01,240,36,76,0.474,3,14,0.214,14,19,0.737,9,38,47,20,6,4,20,18,89,9,Sacramento Kings,240,30,79,0.38,1,10,0.1,19,25,0.76,9,26,35,21,12,4,13,15,80,-9,2012 - 2013
Indiana Pacers,21200685,2013-02-01,240,39,70,0.557,7,17,0.412,17,24,0.708,8,26,34,21,5,3,17,22,102,13,Miami Heat,240,33,70,0.471,5,14,0.357,18,24,0.75,6,19,25,21,7,6,11,22,89,-13,2012 - 2013
Memphis Grizzlies,21200691,2013-02-01,240,35,78,0.449,1,7,0.143,14,17,0.824,12,34,46,22,9,6,19,12,85,9,Washington Wizards,240,34,83,0.41,5,20,0.25,3,3,1.0,7,24,31,19,12,0,16,19,76,-9,2012 - 2013
Boston Celtics,21200686,2013-02-01,240,42,84,0.5,4,18,0.222,9,14,0.643,10,38,48,30,9,5,15,13,97,13,Orlando Magic,240,36,95,0.379,3,19,0.158,9,9,1.0,15,32,47,19,10,6,14,13,84,-13,2012 - 2013
Detroit Pistons,21200690,2013-02-01,240,45,83,0.542,4,14,0.286,23,43,0.535,13,36,49,27,8,11,11,21,117,18,Cleveland Cavaliers,240,35,88,0.398,6,20,0.3,23,26,0.885,13,29,42,19,5,6,15,33,99,-18,2012 - 2013
Phoenix Suns,21200694,2013-02-01,240,38,89,0.427,4,15,0.267,19,25,0.76,12,34,46,20,9,7,13,21,99,-10,Dallas Mavericks,240,40,88,0.455,8,21,0.381,21,25,0.84,12,39,51,25,10,12,15,18,109,10,2012 - 2013
New York Knicks,21200688,2013-02-01,240,32,76,0.421,13,35,0.371,19,26,0.731,14,36,50,17,5,4,16,15,96,10,Milwaukee Bucks,240,33,83,0.398,8,20,0.4,12,17,0.706,12,28,40,18,7,3,13,22,86,-10,2012 - 2013
Toronto Raptors,21200684,2013-02-01,240,38,81,0.469,12,26,0.462,10,17,0.588,11,34,45,30,7,6,12,25,98,25,Los Angeles Clippers,240,25,72,0.347,3,19,0.158,20,31,0.645,9,28,37,12,6,4,15,16,73,-25,2012 - 2013
Brooklyn Nets,21200687,2013-02-01,240,39,75,0.52,5,11,0.455,10,20,0.5,11,29,40,19,7,4,18,18,93,4,Chicago Bulls,240,34,78,0.436,1,14,0.071,20,22,0.909,11,18,29,23,9,3,14,17,89,-4,2012 - 2013
Minnesota Timberwolves,21200695,2013-02-01,240,41,89,0.461,10,22,0.455,8,18,0.444,8,32,40,23,8,4,13,18,100,-11,Los Angeles Lakers,240,39,92,0.424,12,32,0.375,21,25,0.84,17,40,57,27,6,6,13,14,111,11,2012 - 2013
Denver Nuggets,21200692,2013-02-01,240,44,84,0.524,7,22,0.318,18,22,0.818,7,25,32,29,14,6,9,20,113,15,New Orleans Hornets,240,38,72,0.528,4,13,0.308,18,21,0.857,5,31,36,19,4,8,22,20,98,-15,2012 - 2013
Utah Jazz,21200693,2013-02-01,240,35,81,0.432,4,15,0.267,12,17,0.706,9,38,47,19,7,7,13,21,86,9,Portland Trail Blazers,240,29,79,0.367,7,20,0.35,12,16,0.75,12,28,40,15,6,8,15,22,77,-9,2012 - 2013
Minnesota Timberwolves,21200700,2013-02-02,240,45,77,0.584,5,15,0.333,20,29,0.69,15,29,44,30,12,5,18,27,115,29,New Orleans Hornets,240,28,70,0.4,3,14,0.214,27,33,0.818,9,19,28,15,12,4,23,25,86,-29,2012 - 2013
Portland Trail Blazers,21200703,2013-02-02,240,38,75,0.507,10,18,0.556,19,28,0.679,10,39,49,25,2,6,16,17,105,6,Utah Jazz,240,39,90,0.433,8,19,0.421,13,16,0.813,10,27,37,24,9,2,5,22,99,-6,2012 - 2013
Cleveland Cavaliers,21200698,2013-02-02,240,43,90,0.478,9,18,0.5,20,23,0.87,14,30,44,27,9,2,13,16,115,5,Oklahoma City Thunder,240,41,83,0.494,7,21,0.333,21,26,0.808,14,33,47,19,10,11,17,20,110,-5,2012 - 2013
Atlanta Hawks,21200696,2013-02-02,240,31,79,0.392,6,19,0.316,8,15,0.533,12,33,45,17,3,7,14,12,76,-17,Chicago Bulls,240,38,93,0.409,8,20,0.4,9,13,0.692,18,35,53,26,12,5,9,14,93,17,2012 - 2013
Milwaukee Bucks,21200701,2013-02-02,240,42,90,0.467,9,24,0.375,14,20,0.7,14,28,42,26,6,9,16,16,107,9,Orlando Magic,240,41,94,0.436,5,19,0.263,11,22,0.5,20,32,52,32,9,5,17,17,98,-9,2012 - 2013
New York Knicks,21200697,2013-02-02,240,47,86,0.547,19,43,0.442,7,13,0.538,15,37,52,34,8,1,17,19,120,39,Sacramento Kings,240,32,76,0.421,6,21,0.286,11,15,0.733,5,25,30,14,8,2,19,15,81,-39,2012 - 2013
San Antonio Spurs,21200702,2013-02-02,240,38,78,0.487,5,20,0.25,15,16,0.938,3,42,45,25,5,4,16,17,96,10,Washington Wizards,240,36,88,0.409,6,22,0.273,8,17,0.471,12,29,41,24,8,2,16,23,86,-10,2012 - 2013
Houston Rockets,21200699,2013-02-02,240,42,82,0.512,7,20,0.35,18,23,0.783,14,36,50,27,5,5,15,19,109,14,Charlotte Bobcats,240,33,79,0.418,8,19,0.421,21,24,0.875,9,26,35,18,7,7,14,23,95,-14,2012 - 2013
Golden State Warriors,21200704,2013-02-02,240,45,89,0.506,9,19,0.474,14,20,0.7,14,33,47,34,5,3,13,24,113,20,Phoenix Suns,240,35,86,0.407,5,15,0.333,18,24,0.75,15,33,48,22,7,1,12,21,93,-20,2012 - 2013
Toronto Raptors,21200707,2013-02-03,240,28,75,0.373,4,18,0.222,25,32,0.781,14,24,38,15,10,3,15,24,85,-15,Miami Heat,240,40,75,0.533,3,12,0.25,17,23,0.739,7,27,34,19,10,4,13,23,100,15,2012 - 2013
Boston Celtics,21200705,2013-02-03,240,36,72,0.5,11,18,0.611,23,27,0.852,6,23,29,23,8,2,17,22,106,2,Los Angeles Clippers,240,40,79,0.506,9,21,0.429,15,21,0.714,13,28,41,27,9,2,21,26,104,-2,2012 - 2013
Detroit Pistons,21200706,2013-02-03,240,41,92,0.446,5,14,0.357,10,15,0.667,10,37,47,26,10,8,15,18,97,-1,Los Angeles Lakers,240,39,83,0.47,6,20,0.3,14,22,0.636,7,34,41,24,9,3,14,15,98,1,2012 - 2013
