home_TEAM_NAME,GAME_ID,GAME_DATE,home_MIN,home_FGM,home_FGA,home_FG_PCT,home_FG3M,home_FG3A,home_FG3_PCT,home_FTM,home_FTA,home_FT_PCT,home_OREB,home_DREB,home_REB,home_AST,home_STL,home_BLK,home_TOV,home_PF,home_PTS,home_PLUS_MINUS,away_TEAM_NAME,away_MIN,away_FGM,away_FGA,away_FG_PCT,away_FG3M,away_FG3A,away_FG3_PCT,away_FTM,away_FTA,away_FT_PCT,away_OREB,away_DREB,away_REB,away_AST,away_STL,away_BLK,away_TOV,away_PF,away_PTS,away_PLUS_MINUS,Season
Denver Nuggets,21400624,2015-01-20,240,37,79,0.468,5,14,0.357,20,29,0.69,12,30,42,26,7,0,16,23,99,-10,San Antonio Spurs,240,38,84,0.452,11,27,0.407,22,27,0.815,14,30,44,27,10,6,16,27,109,10,2014 - 2015
Miami Heat,21400623,2015-01-20,240,32,68,0.471,8,22,0.364,14,19,0.737,4,32,36,20,4,2,21,16,86,-8,Oklahoma City Thunder,240,41,92,0.446,6,26,0.231,6,10,0.6,12,30,42,15,11,3,11,23,94,8,2014 - 2015
Cleveland Cavaliers,21400626,2015-01-21,240,42,81,0.519,5,24,0.208,17,25,0.68,15,30,45,24,15,4,14,12,106,14,Utah Jazz,240,35,84,0.417,8,22,0.364,14,18,0.778,16,26,42,24,9,1,20,22,92,-14,2014 - 2015
Memphis Grizzlies,21400630,2015-01-21,240,34,74,0.459,1,7,0.143,23,29,0.793,9,36,45,15,6,8,13,24,92,6,Toronto Raptors,240,27,85,0.318,5,28,0.179,27,32,0.844,21,29,50,14,6,6,14,25,86,-6,2014 - 2015
Minnesota Timberwolves,21400631,2015-01-21,240,31,89,0.348,2,15,0.133,11,15,0.733,16,27,43,22,6,1,12,11,75,-23,Dallas Mavericks,240,39,76,0.513,11,27,0.407,9,14,0.643,6,36,42,26,6,3,11,13,98,23,2014 - 2015
Atlanta Hawks,21400628,2015-01-21,240,39,78,0.5,13,29,0.448,19,26,0.731,9,34,43,30,12,3,16,23,110,19,Indiana Pacers,240,31,78,0.397,5,25,0.2,24,26,0.923,10,32,42,22,7,2,18,21,91,-19,2014 - 2015
Philadelphia 76ers,21400627,2015-01-21,240,29,79,0.367,8,23,0.348,25,32,0.781,15,28,43,20,7,13,14,19,91,-7,New York Knicks,240,37,91,0.407,7,20,0.35,17,20,0.85,18,34,52,26,6,6,12,22,98,7,2014 - 2015
Washington Wizards,21400633,2015-01-21,265,38,100,0.38,7,30,0.233,20,26,0.769,13,45,58,23,8,3,12,20,103,-2,Oklahoma City Thunder,265,40,102,0.392,6,29,0.207,19,23,0.826,11,46,57,21,5,5,10,21,105,2,2014 - 2015
Detroit Pistons,21400629,2015-01-21,240,49,94,0.521,10,24,0.417,20,24,0.833,11,34,45,35,10,5,15,17,128,10,Orlando Magic,240,48,97,0.495,6,15,0.4,16,16,1.0,13,29,42,29,9,5,14,21,118,-10,2014 - 2015
New Orleans Pelicans,21400632,2015-01-21,240,38,83,0.458,3,16,0.188,17,21,0.81,10,35,45,21,8,5,15,12,96,16,Los Angeles Lakers,240,28,77,0.364,6,20,0.3,18,21,0.857,10,31,41,16,12,4,18,21,80,-16,2014 - 2015
Golden State Warriors,21400636,2015-01-21,240,49,98,0.5,13,29,0.448,15,18,0.833,16,30,46,26,13,9,18,23,126,13,Houston Rockets,240,37,87,0.425,13,32,0.406,26,31,0.839,17,29,46,23,9,3,20,22,113,-13,2014 - 2015
Phoenix Suns,21400634,2015-01-21,240,47,92,0.511,9,27,0.333,15,24,0.625,11,39,50,24,11,1,13,21,118,5,Portland Trail Blazers,240,39,87,0.448,13,32,0.406,22,28,0.786,10,34,44,21,8,4,15,18,113,-5,2014 - 2015
Charlotte Hornets,21400625,2015-01-21,240,27,80,0.338,4,19,0.211,20,30,0.667,20,36,56,19,3,8,14,16,78,2,Miami Heat,240,29,84,0.345,5,18,0.278,13,15,0.867,10,31,41,14,7,8,7,22,76,-2,2014 - 2015
Sacramento Kings,21400635,2015-01-21,240,39,84,0.464,5,18,0.278,17,24,0.708,10,32,42,22,5,2,14,19,100,-3,Brooklyn Nets,240,37,79,0.468,5,20,0.25,24,30,0.8,10,33,43,22,7,6,15,24,103,3,2014 - 2015
Los Angeles Clippers,21400640,2015-01-22,240,49,83,0.59,11,25,0.44,14,21,0.667,9,39,48,41,8,9,14,17,123,39,Brooklyn Nets,240,33,88,0.375,4,21,0.19,14,25,0.56,15,25,40,17,11,3,13,14,84,-39,2014 - 2015
Chicago Bulls,21400637,2015-01-22,240,36,76,0.474,6,19,0.316,26,32,0.813,8,38,46,19,7,8,10,16,104,23,San Antonio Spurs,240,30,81,0.37,6,21,0.286,15,18,0.833,9,30,39,17,4,5,13,24,81,-23,2014 - 2015
Portland Trail Blazers,21400639,2015-01-22,240,33,89,0.371,9,28,0.321,14,19,0.737,13,32,45,16,8,6,11,13,89,-1,Boston Celtics,240,39,87,0.448,7,19,0.368,5,7,0.714,10,37,47,23,8,5,16,19,90,1,2014 - 2015
Milwaukee Bucks,21400638,2015-01-22,240,42,92,0.457,5,13,0.385,10,12,0.833,15,25,40,26,11,5,12,25,99,-2,Utah Jazz,240,32,71,0.451,14,31,0.452,23,28,0.821,12,31,43,25,9,3,22,15,101,2,2014 - 2015
Denver Nuggets,21400649,2015-01-23,240,37,89,0.416,6,21,0.286,19,26,0.731,17,31,48,20,8,2,13,19,99,-1,Boston Celtics,240,37,75,0.493,9,21,0.429,17,27,0.63,8,33,41,20,8,6,15,24,100,1,2014 - 2015
Golden State Warriors,21400651,2015-01-23,240,45,94,0.479,17,40,0.425,19,22,0.864,12,34,46,32,13,8,18,22,126,25,Sacramento Kings,240,34,82,0.415,4,17,0.235,29,34,0.853,11,32,43,19,12,3,22,17,101,-25,2014 - 2015
Cleveland Cavaliers,21400643,2015-01-23,240,46,89,0.517,15,28,0.536,22,28,0.786,11,45,56,29,7,5,11,19,129,39,Charlotte Hornets,240,36,89,0.404,2,16,0.125,16,24,0.667,12,30,42,27,6,5,12,22,90,-39,2014 - 2015
San Antonio Spurs,21400648,2015-01-23,240,36,84,0.429,7,24,0.292,20,27,0.741,12,40,52,19,5,4,11,16,99,14,Los Angeles Lakers,240,33,83,0.398,5,13,0.385,14,20,0.7,8,32,40,18,4,4,9,21,85,-14,2014 - 2015
New York Knicks,21400645,2015-01-23,240,43,91,0.473,10,25,0.4,17,21,0.81,12,37,49,29,6,4,14,18,113,7,Orlando Magic,240,44,87,0.506,7,27,0.259,11,19,0.579,8,31,39,27,10,4,14,19,106,-7,2014 - 2015
Philadelphia 76ers,21400641,2015-01-23,240,31,81,0.383,9,29,0.31,15,18,0.833,15,33,48,21,9,6,18,19,86,-5,Toronto Raptors,240,33,80,0.413,6,24,0.25,19,24,0.792,13,29,42,19,11,5,16,17,91,5,2014 - 2015
Miami Heat,21400644,2015-01-23,240,36,75,0.48,4,17,0.235,13,15,0.867,4,32,36,20,8,0,18,25,89,2,Indiana Pacers,240,32,78,0.41,3,15,0.2,20,23,0.87,8,29,37,14,9,3,18,22,87,-2,2014 - 2015
Dallas Mavericks,21400646,2015-01-23,240,37,82,0.451,6,18,0.333,18,18,1.0,9,21,30,16,12,8,12,16,98,-4,Chicago Bulls,240,38,78,0.487,9,16,0.563,17,20,0.85,15,32,47,22,8,5,24,18,102,4,2014 - 2015
Minnesota Timberwolves,21400647,2015-01-23,240,35,84,0.417,2,9,0.222,12,17,0.706,9,29,38,27,3,4,15,18,84,-8,New Orleans Pelicans,240,40,80,0.5,3,4,0.75,9,14,0.643,6,31,37,17,7,9,13,16,92,8,2014 - 2015
Atlanta Hawks,21400642,2015-01-23,240,40,83,0.482,10,25,0.4,13,13,1.0,10,37,47,27,6,5,19,13,103,10,Oklahoma City Thunder,240,36,87,0.414,10,26,0.385,11,18,0.611,9,27,36,23,11,7,13,16,93,-10,2014 - 2015
Phoenix Suns,21400650,2015-01-23,240,42,91,0.462,10,30,0.333,17,24,0.708,13,31,44,21,4,6,12,23,111,-2,Houston Rockets,240,44,84,0.524,10,27,0.37,15,20,0.75,6,35,41,24,7,6,16,21,113,2,2014 - 2015
Charlotte Hornets,21400652,2015-01-24,240,25,76,0.329,2,7,0.286,24,37,0.649,10,31,41,9,7,13,9,19,76,5,New York Knicks,240,28,79,0.354,6,15,0.4,9,18,0.5,14,40,54,20,4,6,18,28,71,-5,2014 - 2015
Memphis Grizzlies,21400654,2015-01-24,240,37,79,0.468,6,14,0.429,21,25,0.84,9,38,47,24,10,7,18,20,101,18,Philadelphia 76ers,240,31,81,0.383,9,24,0.375,12,22,0.545,15,33,48,18,7,2,24,19,83,-18,2014 - 2015
Milwaukee Bucks,21400653,2015-01-24,240,41,81,0.506,11,17,0.647,8,10,0.8,9,36,45,33,6,6,21,21,101,15,Detroit Pistons,240,31,86,0.36,6,25,0.24,18,25,0.72,16,30,46,14,11,2,20,14,86,-15,2014 - 2015
Portland Trail Blazers,21400656,2015-01-24,240,35,87,0.402,13,31,0.419,20,20,1.0,8,36,44,22,8,1,12,14,103,7,Washington Wizards,240,40,82,0.488,5,15,0.333,11,14,0.786,2,39,41,24,8,3,13,19,96,-7,2014 - 2015
Utah Jazz,21400655,2015-01-24,240,42,79,0.532,13,29,0.448,11,14,0.786,6,37,43,23,9,5,17,13,108,35,Brooklyn Nets,240,29,75,0.387,5,15,0.333,10,16,0.625,8,21,29,17,10,9,18,17,73,-35,2014 - 2015
Toronto Raptors,21400664,2015-01-25,240,43,81,0.531,5,15,0.333,23,29,0.793,6,31,37,23,9,5,8,21,114,4,Detroit Pistons,240,41,90,0.456,12,34,0.353,16,23,0.696,14,30,44,24,5,2,14,21,110,-4,2014 - 2015
Phoenix Suns,21400659,2015-01-25,240,34,80,0.425,10,29,0.345,22,27,0.815,5,26,31,23,5,8,11,25,100,-20,Los Angeles Clippers,240,43,87,0.494,10,23,0.435,24,36,0.667,14,36,50,28,7,5,12,20,120,20,2014 - 2015
New Orleans Pelicans,21400660,2015-01-25,240,40,79,0.506,8,17,0.471,21,25,0.84,11,29,40,27,9,3,10,25,109,3,Dallas Mavericks,240,39,81,0.481,9,24,0.375,19,25,0.76,13,25,38,20,5,6,9,19,106,-3,2014 - 2015
Cleveland Cavaliers,21400658,2015-01-25,240,36,82,0.439,16,36,0.444,20,29,0.69,11,37,48,17,5,8,12,14,108,10,Oklahoma City Thunder,240,37,94,0.394,10,30,0.333,14,18,0.778,10,32,42,26,6,6,8,23,98,-10,2014 - 2015
Los Angeles Lakers,21400667,2015-01-25,240,34,79,0.43,1,13,0.077,18,25,0.72,13,40,53,20,4,2,21,18,87,-12,Houston Rockets,240,35,87,0.402,13,44,0.295,16,21,0.762,11,35,46,22,13,4,14,23,99,12,2014 - 2015
San Antonio Spurs,21400663,2015-01-25,240,35,83,0.422,5,22,0.227,26,30,0.867,14,27,41,22,9,6,15,17,101,6,Milwaukee Bucks,240,39,82,0.476,8,17,0.471,9,13,0.692,13,29,42,29,12,5,21,26,95,-6,2014 - 2015
Orlando Magic,21400662,2015-01-25,240,38,78,0.487,6,17,0.353,17,23,0.739,3,30,33,22,7,5,12,21,99,-7,Indiana Pacers,240,43,83,0.518,8,20,0.4,12,18,0.667,9,38,47,27,8,5,14,23,106,7,2014 - 2015
Chicago Bulls,21400657,2015-01-25,240,31,87,0.356,7,24,0.292,15,19,0.789,14,29,43,15,5,10,11,16,84,-12,Miami Heat,240,38,84,0.452,1,13,0.077,19,23,0.826,13,41,54,19,6,13,11,15,96,12,2014 - 2015
Denver Nuggets,21400666,2015-01-25,265,41,101,0.406,12,29,0.414,21,28,0.75,14,31,45,26,7,3,9,24,115,-2,Washington Wizards,265,48,90,0.533,4,14,0.286,17,23,0.739,10,40,50,29,5,2,18,27,117,2,2014 - 2015
Atlanta Hawks,21400661,2015-01-25,240,45,80,0.563,10,28,0.357,12,18,0.667,8,21,29,30,8,5,10,20,112,12,Minnesota Timberwolves,240,37,71,0.521,6,16,0.375,20,25,0.8,11,26,37,24,4,2,17,18,100,-12,2014 - 2015
Golden State Warriors,21400665,2015-01-25,240,42,89,0.472,8,23,0.348,22,25,0.88,9,38,47,29,9,3,13,20,114,3,Boston Celtics,240,41,95,0.432,10,28,0.357,19,27,0.704,13,35,48,23,5,3,14,21,111,-3,2014 - 2015
New Orleans Pelicans,21400671,2015-01-26,240,39,86,0.453,7,16,0.438,14,19,0.737,17,35,52,28,10,11,14,17,99,25,Philadelphia 76ers,240,28,81,0.346,2,15,0.133,16,21,0.762,13,25,38,15,7,9,13,19,74,-25,2014 - 2015
Oklahoma City Thunder,21400672,2015-01-26,240,36,86,0.419,4,20,0.2,16,24,0.667,14,38,52,17,9,11,16,23,92,8,Minnesota Timberwolves,240,29,85,0.341,2,13,0.154,24,32,0.75,15,35,50,13,9,5,13,17,84,-8,2014 - 2015
Memphis Grizzlies,21400670,2015-01-26,240,36,76,0.474,7,18,0.389,24,26,0.923,7,32,39,25,11,6,15,17,103,9,Orlando Magic,240,37,78,0.474,4,12,0.333,16,25,0.64,13,31,44,14,8,3,18,22,94,-9,2014 - 2015
Los Angeles Clippers,21400674,2015-01-26,240,38,80,0.475,7,19,0.368,19,22,0.864,10,35,45,25,10,8,13,17,102,4,Denver Nuggets,240,40,83,0.482,8,21,0.381,10,15,0.667,8,30,38,26,7,4,10,15,98,-4,2014 - 2015
Utah Jazz,21400673,2015-01-26,240,35,82,0.427,9,24,0.375,11,19,0.579,10,29,39,18,9,10,16,23,90,-9,Boston Celtics,240,35,74,0.473,8,19,0.421,21,23,0.913,5,32,37,18,8,3,14,15,99,9,2014 - 2015
Indiana Pacers,21400675,2015-01-27,240,34,82,0.415,7,18,0.389,16,23,0.696,11,32,43,22,4,3,15,22,91,-13,Toronto Raptors,240,34,73,0.466,9,26,0.346,27,34,0.794,8,34,42,21,9,6,12,27,104,13,2014 - 2015
Dallas Mavericks,21400678,2015-01-27,240,38,78,0.487,7,26,0.269,7,10,0.7,8,27,35,20,8,3,16,20,90,-19,Memphis Grizzlies,240,42,79,0.532,10,21,0.476,15,20,0.75,9,31,40,23,6,0,13,17,109,19,2014 - 2015
Los Angeles Lakers,21400680,2015-01-27,240,37,87,0.425,5,20,0.25,13,16,0.813,8,30,38,17,9,4,11,19,92,-6,Washington Wizards,240,38,78,0.487,4,16,0.25,18,27,0.667,9,42,51,19,8,2,16,18,98,6,2014 - 2015
Golden State Warriors,21400679,2015-01-27,265,48,113,0.425,9,33,0.273,6,12,0.5,15,33,48,31,9,2,13,15,111,-2,Chicago Bulls,265,42,98,0.429,8,29,0.276,21,23,0.913,19,42,61,19,6,6,21,18,113,2,2014 - 2015
Detroit Pistons,21400676,2015-01-27,240,35,83,0.422,8,24,0.333,17,23,0.739,16,35,51,21,4,8,18,17,95,-8,Cleveland Cavaliers,240,39,93,0.419,9,34,0.265,16,17,0.941,13,34,47,19,9,4,9,20,103,8,2014 - 2015
Miami Heat,21400677,2015-01-27,240,38,75,0.507,7,20,0.35,19,26,0.731,5,28,33,20,5,1,13,23,102,-7,Milwaukee Bucks,240,39,71,0.549,9,16,0.563,22,30,0.733,4,30,34,25,7,3,13,22,109,7,2014 - 2015
Minnesota Timberwolves,21400686,2015-01-28,240,38,77,0.494,6,16,0.375,28,32,0.875,6,39,45,18,6,4,12,11,110,12,Boston Celtics,240,42,91,0.462,7,23,0.304,7,9,0.778,9,30,39,22,9,4,13,22,98,-12,2014 - 2015
Atlanta Hawks,21400683,2015-01-28,240,38,82,0.463,12,33,0.364,25,26,0.962,12,33,45,29,4,4,13,18,113,11,Brooklyn Nets,240,39,87,0.448,9,24,0.375,15,18,0.833,9,26,35,26,6,5,10,20,102,-11,2014 - 2015
Houston Rockets,21400685,2015-01-28,240,36,88,0.409,14,35,0.4,13,15,0.867,11,28,39,21,14,7,16,19,99,5,Dallas Mavericks,240,35,82,0.427,10,25,0.4,14,16,0.875,10,36,46,16,10,7,24,16,94,-5,2014 - 2015
New Orleans Pelicans,21400687,2015-01-28,240,32,82,0.39,3,15,0.2,18,24,0.75,17,31,48,15,2,6,10,15,85,-8,Denver Nuggets,240,39,85,0.459,10,17,0.588,5,7,0.714,8,31,39,30,4,7,8,22,93,8,2014 - 2015
Utah Jazz,21400690,2015-01-28,240,35,81,0.432,5,24,0.208,14,20,0.7,16,31,47,17,2,6,11,18,89,-5,Los Angeles Clippers,240,34,76,0.447,9,26,0.346,17,25,0.68,10,27,37,13,7,6,8,20,94,5,2014 - 2015
San Antonio Spurs,21400689,2015-01-28,240,35,83,0.422,10,29,0.345,15,18,0.833,10,39,49,23,7,8,14,14,95,9,Charlotte Hornets,240,34,83,0.41,6,18,0.333,12,14,0.857,8,35,43,23,7,4,12,17,86,-9,2014 - 2015
New York Knicks,21400688,2015-01-28,240,40,91,0.44,8,17,0.471,12,17,0.706,11,40,51,29,8,6,10,17,100,8,Oklahoma City Thunder,240,34,85,0.4,5,22,0.227,19,22,0.864,10,37,47,10,7,7,14,22,92,-8,2014 - 2015
Toronto Raptors,21400684,2015-01-28,240,43,84,0.512,17,34,0.5,16,19,0.842,11,28,39,29,12,4,17,24,119,17,Sacramento Kings,240,35,73,0.479,7,17,0.412,25,29,0.862,6,25,31,17,6,4,18,18,102,-17,2014 - 2015
Phoenix Suns,21400691,2015-01-28,240,40,88,0.455,11,29,0.379,15,18,0.833,7,34,41,23,10,2,11,16,106,8,Washington Wizards,240,37,88,0.42,8,18,0.444,16,23,0.696,15,35,50,13,2,3,13,16,98,-8,2014 - 2015
Cleveland Cavaliers,21400681,2015-01-28,240,34,85,0.4,15,37,0.405,16,18,0.889,14,32,46,16,3,1,9,15,99,5,Portland Trail Blazers,240,35,80,0.438,10,31,0.323,14,17,0.824,11,28,39,18,5,5,8,20,94,-5,2014 - 2015
Philadelphia 76ers,21400682,2015-01-28,240,37,78,0.474,7,21,0.333,8,12,0.667,13,35,48,27,11,10,22,19,89,20,Detroit Pistons,240,23,75,0.307,2,20,0.1,21,23,0.913,14,24,38,15,12,5,20,16,69,-20,2014 - 2015
Los Angeles Lakers,21400695,2015-01-29,290,50,106,0.472,3,9,0.333,20,25,0.8,18,36,54,26,5,8,13,27,123,5,Chicago Bulls,290,43,104,0.413,6,25,0.24,26,32,0.813,17,32,49,26,9,6,14,21,118,-5,2014 - 2015
Indiana Pacers,21400694,2015-01-29,240,42,79,0.532,6,18,0.333,13,18,0.722,8,41,49,25,4,4,12,16,103,21,New York Knicks,240,34,81,0.42,5,16,0.313,9,13,0.692,6,27,33,22,3,6,11,18,82,-21,2014 - 2015
Orlando Magic,21400692,2015-01-29,240,37,82,0.451,5,18,0.278,21,30,0.7,14,35,49,14,8,4,24,18,100,-15,Milwaukee Bucks,240,45,87,0.517,12,25,0.48,13,18,0.722,7,31,38,29,16,8,15,24,115,15,2014 - 2015
Memphis Grizzlies,21400693,2015-01-29,240,39,88,0.443,3,16,0.188,18,27,0.667,13,44,57,17,8,4,9,11,99,30,Denver Nuggets,240,29,87,0.333,2,26,0.077,9,10,0.9,10,37,47,19,6,5,17,19,69,-30,2014 - 2015
Miami Heat,21400702,2015-01-30,240,29,88,0.33,9,29,0.31,5,10,0.5,17,35,52,18,6,3,17,17,72,-21,Dallas Mavericks,240,34,82,0.415,13,29,0.448,12,20,0.6,13,36,49,24,10,4,11,13,93,21,2014 - 2015
Utah Jazz,21400703,2015-01-30,240,42,94,0.447,9,25,0.36,17,28,0.607,17,38,55,21,10,6,14,20,110,10,Golden State Warriors,240,37,86,0.43,8,27,0.296,18,25,0.72,11,30,41,21,8,2,13,19,100,-10,2014 - 2015
Brooklyn Nets,21400699,2015-01-30,265,49,101,0.485,4,19,0.211,20,26,0.769,14,36,50,19,7,4,7,20,122,-5,Toronto Raptors,265,47,92,0.511,7,26,0.269,26,30,0.867,9,36,45,22,5,3,10,21,127,5,2014 - 2015
New Orleans Pelicans,21400701,2015-01-30,240,36,86,0.419,13,25,0.52,23,26,0.885,14,37,51,26,5,3,10,15,108,5,Los Angeles Clippers,240,42,92,0.457,7,28,0.25,12,17,0.706,9,29,38,20,5,4,5,21,103,-5,2014 - 2015
Philadelphia 76ers,21400696,2015-01-30,240,37,74,0.5,8,23,0.348,21,25,0.84,7,27,34,27,13,9,15,16,103,9,Minnesota Timberwolves,240,34,76,0.447,5,14,0.357,21,25,0.84,11,27,38,24,8,4,21,18,94,-9,2014 - 2015
Cleveland Cavaliers,21400700,2015-01-30,240,38,80,0.475,11,31,0.355,14,22,0.636,7,37,44,22,11,5,17,24,101,11,Sacramento Kings,240,30,84,0.357,3,18,0.167,27,32,0.844,14,36,50,15,10,3,16,19,90,-11,2014 - 2015
Phoenix Suns,21400704,2015-01-30,240,39,90,0.433,6,22,0.273,15,17,0.882,11,39,50,16,7,5,13,21,99,6,Chicago Bulls,240,36,87,0.414,4,18,0.222,17,27,0.63,12,37,49,20,6,3,12,18,93,-6,2014 - 2015
Boston Celtics,21400698,2015-01-30,240,32,90,0.356,7,24,0.292,16,23,0.696,14,34,48,14,8,5,12,23,87,-6,Houston Rockets,240,35,84,0.417,8,30,0.267,15,20,0.75,12,38,50,22,6,4,17,18,93,6,2014 - 2015
Atlanta Hawks,21400697,2015-01-30,240,40,84,0.476,11,23,0.478,14,22,0.636,7,35,42,26,12,4,13,17,105,6,Portland Trail Blazers,240,39,87,0.448,11,30,0.367,10,11,0.909,9,37,46,25,7,3,17,20,99,-6,2014 - 2015
San Antonio Spurs,21400714,2015-01-31,240,28,75,0.373,10,30,0.333,19,28,0.679,4,32,36,18,11,3,17,17,85,-20,Los Angeles Clippers,240,40,91,0.44,8,22,0.364,17,18,0.944,16,40,56,20,12,7,15,23,105,20,2014 - 2015
Minnesota Timberwolves,21400711,2015-01-31,240,34,82,0.415,6,13,0.462,16,21,0.762,12,23,35,19,6,1,12,14,90,-16,Cleveland Cavaliers,240,42,87,0.483,10,32,0.313,12,19,0.632,18,34,52,16,8,6,13,19,106,16,2014 - 2015
Orlando Magic,21400706,2015-01-31,240,33,78,0.423,8,24,0.333,19,24,0.792,11,31,42,21,9,3,15,24,93,-15,Dallas Mavericks,240,42,74,0.568,11,21,0.524,13,22,0.591,3,33,36,26,9,4,12,20,108,15,2014 - 2015
Indiana Pacers,21400705,2015-01-31,240,33,80,0.413,5,25,0.2,23,25,0.92,9,31,40,22,8,5,15,22,94,-5,Sacramento Kings,240,34,80,0.425,5,15,0.333,26,29,0.897,9,37,46,16,8,1,14,27,99,5,2014 - 2015
Milwaukee Bucks,21400712,2015-01-31,240,37,82,0.451,8,21,0.381,13,14,0.929,9,41,50,22,12,8,20,19,95,7,Portland Trail Blazers,240,33,89,0.371,9,31,0.29,13,18,0.722,11,33,44,19,11,3,16,15,88,-7,2014 - 2015
Washington Wizards,21400707,2015-01-31,265,37,79,0.468,10,24,0.417,32,41,0.78,12,28,40,26,8,6,22,24,116,-4,Toronto Raptors,265,44,88,0.5,11,26,0.423,21,30,0.7,6,28,34,26,7,8,14,29,120,4,2014 - 2015
Atlanta Hawks,21400708,2015-01-31,240,34,78,0.436,10,28,0.357,13,18,0.722,8,36,44,20,6,5,12,16,91,6,Philadelphia 76ers,240,31,81,0.383,14,35,0.4,9,15,0.6,10,34,44,21,7,4,15,26,85,-6,2014 - 2015
Detroit Pistons,21400709,2015-01-31,240,41,82,0.5,10,25,0.4,22,35,0.629,12,32,44,28,8,8,13,11,114,13,Houston Rockets,240,39,87,0.448,11,32,0.344,12,19,0.632,11,28,39,23,10,3,14,29,101,-13,2014 - 2015
Denver Nuggets,21400713,2015-01-31,240,33,92,0.359,5,24,0.208,15,20,0.75,8,36,44,21,2,8,12,19,86,-18,Charlotte Hornets,240,44,93,0.473,0,11,0.0,16,25,0.64,10,47,57,32,10,11,10,18,104,18,2014 - 2015
Memphis Grizzlies,21400710,2015-01-31,240,34,91,0.374,3,11,0.273,14,17,0.824,20,34,54,22,11,5,12,18,85,11,Oklahoma City Thunder,240,27,78,0.346,6,20,0.3,14,18,0.778,12,35,47,15,5,4,18,19,74,-11,2014 - 2015
Golden State Warriors,21400715,2015-01-31,240,40,87,0.46,12,32,0.375,14,18,0.778,9,35,44,27,11,8,15,20,106,19,Phoenix Suns,240,33,91,0.363,9,26,0.346,12,17,0.706,15,37,52,22,10,5,22,17,87,-19,2014 - 2015
Boston Celtics,21400716,2015-02-01,240,30,81,0.37,4,19,0.211,11,18,0.611,8,32,40,24,7,3,14,19,75,-8,Miami Heat,240,32,77,0.416,4,21,0.19,15,21,0.714,10,36,46,18,7,9,20,18,83,8,2014 - 2015
New York Knicks,21400717,2015-02-01,240,37,84,0.44,10,22,0.455,8,13,0.615,11,30,41,18,7,3,10,21,92,12,Los Angeles Lakers,240,27,76,0.355,7,16,0.438,19,23,0.826,10,36,46,15,7,3,15,15,80,-12,2014 - 2015
Toronto Raptors,21400721,2015-02-02,240,25,78,0.321,7,27,0.259,18,22,0.818,13,33,46,14,7,3,16,19,75,-7,Milwaukee Bucks,240,33,80,0.413,7,16,0.438,9,17,0.529,7,37,44,24,8,6,13,18,82,7,2014 - 2015
Phoenix Suns,21400725,2015-02-02,240,42,84,0.5,6,16,0.375,11,18,0.611,11,27,38,18,12,6,16,25,101,-1,Memphis Grizzlies,240,36,83,0.434,3,11,0.273,27,34,0.794,16,30,46,19,12,4,14,17,102,1,2014 - 2015
Cleveland Cavaliers,21400718,2015-02-02,240,35,78,0.449,12,27,0.444,15,22,0.682,11,32,43,22,8,6,20,17,97,13,Philadelphia 76ers,240,31,78,0.397,12,33,0.364,10,14,0.714,11,26,37,23,16,7,22,22,84,-13,2014 - 2015
Brooklyn Nets,21400720,2015-02-02,240,41,83,0.494,12,27,0.444,8,18,0.444,10,35,45,21,4,0,16,27,102,2,Los Angeles Clippers,240,42,89,0.472,8,23,0.348,8,25,0.32,15,37,52,23,6,1,13,22,100,-2,2014 - 2015
New Orleans Pelicans,21400722,2015-02-02,240,43,86,0.5,9,23,0.391,20,23,0.87,17,35,52,30,5,10,13,15,115,15,Atlanta Hawks,240,40,89,0.449,7,22,0.318,13,17,0.765,9,23,32,19,6,3,6,15,100,-15,2014 - 2015
Oklahoma City Thunder,21400723,2015-02-02,240,37,75,0.493,8,20,0.4,22,26,0.846,8,32,40,25,10,5,13,20,104,7,Orlando Magic,240,38,90,0.422,6,23,0.261,15,18,0.833,14,30,44,23,5,1,14,21,97,-7,2014 - 2015
Dallas Mavericks,21400724,2015-02-02,240,39,84,0.464,10,31,0.323,12,18,0.667,12,31,43,27,11,10,15,18,100,6,Minnesota Timberwolves,240,34,82,0.415,3,13,0.231,23,26,0.885,16,31,47,18,10,2,17,22,94,-6,2014 - 2015
Washington Wizards,21400719,2015-02-02,240,33,81,0.407,6,15,0.4,16,19,0.842,10,33,43,19,7,3,12,23,88,-4,Charlotte Hornets,240,37,79,0.468,4,15,0.267,14,19,0.737,6,36,42,21,6,3,13,18,92,4,2014 - 2015
Detroit Pistons,21400727,2015-02-03,240,42,88,0.477,9,20,0.45,15,18,0.833,14,31,45,27,7,5,8,17,108,17,Miami Heat,240,35,74,0.473,6,14,0.429,15,23,0.652,8,27,35,23,1,6,10,14,91,-17,2014 - 2015
Philadelphia 76ers,21400726,2015-02-03,240,31,70,0.443,11,27,0.407,32,42,0.762,7,42,49,26,10,9,21,22,105,7,Denver Nuggets,240,33,85,0.388,12,31,0.387,20,28,0.714,8,29,37,26,13,3,14,29,98,-7,2014 - 2015
New York Knicks,21400728,2015-02-03,240,41,83,0.494,7,20,0.35,8,11,0.727,12,23,35,22,7,2,13,18,97,-11,Boston Celtics,240,42,77,0.545,6,24,0.25,18,23,0.783,11,28,39,23,6,0,17,11,108,11,2014 - 2015
